0, 11
0, 24
0, 37
0, 47
0, 52
0, 66
0, 82
1, 92
1, 103
0, 111
0, 121
2, 134
1, 142
1, 154
2, 166
0, 175
0, 187
2, 193
1, 200
0, 202
0, 211
0, 227
0, 237
1, 247
1, 257
3, 270
0, 275
0, 287
1, 289
4, 300
1, 308
2, 308
1, 316
1, 331
2, 340
3, 344
1, 351
3, 357
3, 364
1, 370
1, 380
3, 386
0, 396
2, 401
4, 412
2, 415
3, 419
1, 428
3, 439
4, 449
5, 457
1, 464
2, 470
5, 476
5, 488
2, 494
8, 501
1, 508
4, 510
6, 518
4, 520
2, 526
6, 531
7, 534
4, 542
3, 545
6, 551
5, 558
3, 565
6, 573
1, 576
5, 583
5, 581
5, 584
2, 593
7, 594
5, 601
4, 601
2, 611
7, 609
9, 611
10, 618
4, 624
11, 632
3, 638
5, 646
4, 652
5, 657
4, 661
6, 666
6, 670
9, 675
7, 682
3, 678
4, 675
8, 676
8, 676
5, 687
8, 689
6, 695
4, 697
9, 708
5, 714
9, 721
10, 729
6, 734
4, 737
10, 739
8, 748
9, 753
12, 759
5, 759
12, 757
17, 760
10, 765
5, 766
13, 767
9, 770
10, 776
8, 783
7, 787
9, 796
10, 803
9, 810
6, 810
5, 817
10, 817
7, 819
8, 830
8, 833
10, 835
14, 837
5, 842
7, 841
15, 842
10, 838
13, 837
12, 841
8, 844
12, 846
10, 855
9, 856
7, 855
12, 852
8, 853
9, 861
12, 869
6, 875
5, 875
5, 877
16, 880
12, 885
16, 888
11, 890
6, 886
11, 885
9, 884
11, 889
10, 886
10, 886
10, 893
11, 896
7, 906
8, 913
5, 917
4, 926
8, 932
10, 928
16, 937
8, 939
9, 946
7, 946
14, 946
11, 947
10, 946
18, 945
12, 950
8, 951
4, 954
14, 960
8, 963
8, 965
10, 970
13, 971
10, 970
11, 975
7, 975
15, 977
7, 980
10, 981
9, 986
10, 982
12, 983
7, 986
22, 981
6, 976
8, 982
6, 981
17, 982
8, 983
7, 980
12, 979
9, 978
16, 983
12, 990
14, 991
11, 991
9, 994
13, 993
10, 1000
13, 999
14, 998
12, 1002
15, 1005
10, 1011
8, 1010
14, 1013
15, 1014
12, 1012
13, 1014
17, 1017
13, 1019
10, 1018
11, 1026
8, 1027
13, 1025
14, 1030
14, 1038
16, 1033
9, 1039
12, 1041
9, 1042
14, 1044
10, 1045
10, 1048
9, 1054
17, 1054
18, 1049
11, 1049
10, 1056
12, 1058
7, 1056
15, 1058
10, 1055
9, 1051
12, 1042
11, 1044
15, 1039
14, 1038
20, 1035
15, 1033
11, 1039
15, 1043
11, 1044
7, 1043
7, 1043
15, 1041
10, 1052
16, 1045
12, 1040
9, 1049
18, 1053
11, 1051
12, 1051
9, 1049
15, 1049
14, 1041
6, 1042
8, 1044
11, 1048
11, 1053
7, 1053
12, 1050
9, 1055
14, 1047
12, 1053
13, 1051
9, 1052
12, 1055
12, 1049
17, 1047
16, 1049
8, 1048
14, 1043
9, 1042
9, 1047
15, 1043
14, 1043
10, 1046
17, 1051
13, 1053
5, 1050
7, 1059
9, 1061
4, 1074
12, 1071
17, 1078
10, 1080
8, 1081
8, 1079
11, 1072
11, 1069
15, 1072
9, 1080
14, 1076
16, 1078
11, 1080
11, 1079
14, 1077
9, 1077
10, 1072
13, 1074
8, 1069
9, 1074
12, 1084
17, 1091
10, 1092
9, 1091
13, 1094
5, 1098
12, 1104
8, 1108
13, 1113
10, 1104
11, 1096
17, 1100
15, 1100
12, 1109
17, 1108
14, 1112
11, 1110
10, 1101
15, 1100
13, 1106
7, 1117
12, 1112
11, 1114
10, 1111
10, 1115
7, 1120
11, 1119
17, 1121
13, 1122
13, 1116
15, 1107
9, 1114
11, 1113
6, 1115
10, 1117
15, 1118
13, 1117
9, 1117
15, 1117
8, 1117
10, 1112
14, 1115
8, 1110
8, 1112
10, 1109
12, 1109
18, 1103
11, 1105
9, 1110
15, 1111
13, 1114
15, 1108
16, 1113
14, 1114
15, 1118
16, 1118
12, 1121
10, 1128
14, 1129
12, 1133
11, 1134
11, 1133
13, 1126
15, 1130
14, 1126
10, 1127
14, 1123
11, 1122
14, 1122
9, 1118
13, 1121
8, 1118
9, 1113
12, 1111
20, 1114
12, 1121
16, 1114
4, 1103
17, 1101
8, 1099
9, 1097
11, 1092
14, 1095
17, 1092
12, 1091
17, 1087
6, 1086
13, 1087
9, 1087
9, 1088
10, 1094
17, 1098
16, 1095
9, 1095
13, 1095
7, 1090
15, 1088
11, 1087
23, 1086
10, 1083
11, 1084
10, 1084
13, 1085
16, 1093
6, 1090
14, 1090
18, 1097
11, 1096
8, 1097
17, 1100
9, 1099
16, 1101
13, 1103
13, 1098
9, 1101
13, 1098
19, 1092
13, 1095
19, 1096
16, 1091
15, 1083
9, 1091
12, 1092
13, 1093
10, 1091
20, 1098
15, 1102
14, 1101
11, 1097
7, 1105
10, 1107
13, 1110
10, 1110
15, 1108
12, 1110
12, 1114
12, 1112
14, 1107
15, 1106
8, 1107
6, 1107
10, 1112
15, 1119
15, 1124
12, 1128
11, 1127
13, 1119
12, 1121
13, 1112
13, 1106
11, 1111
10, 1112
3, 1108
13, 1117
14, 1117
25, 1112
11, 1114
6, 1124
13, 1119
14, 1119
16, 1116
11, 1112
10, 1115
16, 1108
15, 1104
9, 1100
19, 1098
9, 1102
7, 1102
12, 1103
11, 1103
7, 1097
11, 1108
7, 1104
15, 1115
17, 1105
12, 1099
9, 1093
10, 1093
14, 1095
12, 1099
17, 1101
12, 1107
7, 1101
12, 1097
4, 1102
15, 1099
7, 1101
13, 1100
17, 1101
11, 1104
12, 1109
9, 1098
14, 1096
14, 1094
16, 1092
7, 1092
16, 1097
15, 1098
12, 1094
11, 1092
12, 1097
10, 1092
24, 1092
10, 1095
15, 1090
15, 1096
11, 1084
15, 1076
11, 1072
15, 1069
18, 1068
16, 1072
15, 1071
10, 1069
6, 1076
16, 1079
8, 1084
10, 1088
12, 1082
15, 1087
8, 1088
9, 1087
11, 1085
8, 1081
14, 1076
11, 1066
10, 1067
8, 1065
16, 1068
12, 1067
14, 1061
13, 1060
21, 1063
13, 1063
4, 1060
15, 1056
11, 1054
13, 1046
10, 1047
20, 1047
15, 1047
13, 1052
15, 1054
12, 1049
17, 1049
13, 1049
8, 1055
11, 1059
12, 1057
12, 1056
12, 1055
11, 1057
11, 1049
16, 1053
13, 1055
9, 1058
13, 1055
13, 1051
10, 1055
12, 1051
9, 1048
13, 1048
10, 1055
10, 1055
9, 1052
16, 1054
11, 1058
16, 1055
6, 1053
11, 1049
18, 1054
9, 1054
14, 1052
9, 1052
8, 1052
19, 1051
9, 1057
11, 1063
8, 1056
10, 1060
10, 1063
7, 1061
10, 1064
11, 1063
12, 1061
17, 1068
12, 1066
13, 1063
11, 1064
8, 1068
8, 1067
13, 1067
9, 1069
9, 1067
11, 1061
14, 1059
14, 1061
15, 1063
10, 1061
16, 1049
13, 1055
9, 1050
10, 1052
17, 1051
15, 1050
10, 1047
11, 1044
9, 1048
16, 1047
8, 1052
12, 1048
14, 1044
9, 1037
10, 1035
10, 1036
12, 1040
9, 1034
15, 1034
14, 1036
10, 1042
9, 1038
8, 1042
11, 1038
16, 1035
6, 1038
9, 1046
15, 1043
9, 1045
7, 1042
14, 1043
7, 1044
12, 1046
12, 1052
13, 1049
16, 1041
14, 1052
9, 1049
13, 1049
15, 1053
10, 1065
9, 1059
8, 1056
11, 1054
13, 1061
11, 1065
10, 1068
10, 1064
12, 1064
12, 1065
8, 1056
9, 1056
12, 1058
16, 1056
11, 1060
15, 1061
10, 1058
6, 1057
11, 1055
14, 1050
11, 1040
9, 1040
7, 1039
7, 1042
8, 1039
8, 1050
8, 1052
7, 1050
